,n.name,n.code,score
4901,Chicago O'Hare International Airport,KORD,1186648.1411785376
4981,Dallas Fort Worth International Airport,KDFW,1013238.1898008726
4998,Dallas Love Field,KDAL,847986.3444189454
4979,Centennial Airport,KAPA,826010.7461020307
4996,Philadelphia International Airport,KPHL,804285.7320763742
4982,Addison Airport,KADS,707833.9871854852
4920,DeKalb Peachtree Airport,KPDK,697933.2273935503
4921,Louisville Muhammad Ali International Airport,KSDF,621115.1823010477
5016,Scottsdale Airport,KSDL,590215.7381908044
4950,Baltimore/Washington International Thurgood Marshall Airport,KBWI,584425.1400951724
4885,Ted Stevens Anchorage International Airport,PANC,556592.414854201
193,Charlotte Douglas International Airport,KCLT,555696.4505697394
4970,Washington Dulles International Airport,KIAD,521219.68682241853
4917,Hartsfield Jackson Atlanta International Airport,KATL,517193.5534315824
4925,Phoenix Sky Harbor International Airport,KPHX,504972.4361230023
276,Raleigh Durham International Airport,KRDU,475718.28580591286
70,Charles B. Wheeler Downtown Airport,KMKC,464517.4744521505
4943,Chicago Midway International Airport,KMDW,461635.15986348264
2,Naples Municipal Airport,KAPF,411370.5866264267
181,Fort Worth Meacham International Airport,KFTW,400199.82385302865
4977,Teterboro Airport,KTEB,384958.811602268
5032,Sarasota Bradenton International Airport,KSRQ,381922.91270038235
4966,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,374670.86779541284
5014,San Antonio International Airport,KSAT,370520.6161596605
4952,Austin Bergstrom International Airport,KAUS,368905.9522780501
4927,Flying Cloud Airport,KFCM,359269.5244351702
4974,Boeing Field King County International Airport,KBFI,357269.1278307156
4961,Chicago Executive Airport,KPWK,355840.23176785104
4955,William P Hobby Airport,KHOU,340969.1872945168
337,McGhee Tyson Airport,KTYS,334399.2531960354
83,Spirit of St Louis Airport,KSUS,333273.1967392742
4940,Indianapolis International Airport,KIND,330363.03710510454
4975,Nashville International Airport,KBNA,317008.97949348966
4942,St Louis Lambert International Airport,KSTL,308610.9281167832
44,Northwest Florida Beaches International Airport,KECP,299657.5981452853
4916,Seattle Tacoma International Airport,KSEA,297523.29914789746
4937,Logan International Airport,KBOS,288804.56580829114
5022,John Wayne Airport-Orange County Airport,KSNA,288451.9942387424
5027,Tulsa International Airport,KTUL,279924.9709938978
245,Oakland County International Airport,KPTK,275673.0196583408
5012,Frederick Douglass Greater Rochester International Airport,KROC,271669.1517965761
32,Van Nuys Airport,KVNY,259712.17104946557
23,Metropolitan Oakland International Airport,KOAK,259654.21393047625
4978,John Glenn Columbus International Airport,KCMH,252447.5040661096
4949,McCarran International Airport,KLAS,246163.6466656938
5018,Eppley Airfield,KOMA,241990.5271086867
348,David Wayne Hooks Memorial Airport,KDWH,240781.1049882105
676,Page Field,KFMY,237298.38620539082
49,Richard Lloyd Jones Jr Airport,KRVS,235890.57403798707
4969,Lehigh Valley International Airport,KABE,234548.20499572763
592,Rocky Mountain Metropolitan Airport,KBJC,228690.59400133652
4923,Los Angeles International Airport,KLAX,227303.46528213387
53,Laurence G Hanscom Field,KBED,226063.57475447902
4922,Fort Lauderdale Hollywood International Airport,KFLL,224690.18130647566
543,Westchester County Airport,KHPN,216443.54532651318
5030,Portland International Airport,KPDX,216252.88412180034
84,St Petersburg Clearwater International Airport,KPIE,214032.1349641649
627,Cincinnati Municipal Airport Lunken Field,KLUK,211170.588386424
444,Destin Executive Airport,KDTS,210849.272648734
4983,Dupage Airport,KDPA,210244.28876856662
189,Buffalo Niagara International Airport,KBUF,193368.85049153288
179,Dane County Regional Truax Field,KMSN,193088.05676376907
3,McKinney National Airport,KTKI,188554.18772282513
4954,Detroit Metropolitan Wayne County Airport,KDTW,187388.15919005277
534,Indianapolis Executive Airport,KTYQ,182873.93910406242
64,Boise Air Terminal/Gowen Field,KBOI,180795.1850785111
4934,Albuquerque International Sunport,KABQ,178332.1478114767
4902,San Francisco International Airport,KSFO,167735.58699153195
81,The Ohio State University Airport - Don Scott Field,KOSU,165212.90075885085
4891,Miami International Airport,KMIA,163969.19894412247
124,Cobb County International Airport-McCollum Field,KRYY,163832.47441477867
5028,Fort Worth Alliance Airport,KAFW,161563.44578298577
335,St Paul Downtown Holman Field,KSTP,160835.59422583744
4956,Ronald Reagan Washington National Airport,KDCA,157535.60845407224
4985,Denver International Airport,KDEN,155413.68402983615
750,Fort Lauderdale Executive Airport,KFXE,153051.5519180589
4938,Allegheny County Airport,KAGC,153038.76127053876
5,Morristown Municipal Airport,KMMU,150481.32599268956
39,Sugar Land Regional Airport,KSGR,150085.6772447919
774,Indy South Greenwood Airport,KHFY,147995.14104670234
5020,Denton Municipal Airport,KDTO,147148.11370050587
4888,George Bush Intercontinental Houston Airport,KIAH,145573.20915826695
4962,Johnson County Executive Airport,KOJC,145189.03591649322
4948,St Louis Downtown Airport,KCPS,138982.44724819798
77,Norman Y. Mineta San Jose International Airport,KSJC,135920.5248935376
5031,Gwinnett County Briscoe Field,KLZU,134812.64402084998
793,Lancaster Airport,KLNS,134597.94633053834
130,Merrill Field,PAMR,134589.60165637956
35,McClellan-Palomar Airport,KCRQ,133418.03255658897
4935,City of Colorado Springs Municipal Airport,KCOS,132855.06837529497
4980,Cincinnati Northern Kentucky International Airport,KCVG,132842.28402700264
494,West Houston Airport,KIWS,132404.07450936548
4999,Miami-Opa Locka Executive Airport,KOPF,129196.2200376062
4951,Lincoln Airport,KLNK,129110.41790559862
692,New Castle Airport,KILG,129045.35761460909
206,Norfolk International Airport,KORF,127339.12151764441
4904,Fresno Yosemite International Airport,KFAT,122553.66972443802
4988,Portland Hillsboro Airport,KHIO,121065.25157588399
270,Manassas Regional Airport/Harry P. Davis Field,KHEF,119926.25658861265
